DateTime,Latitude [deg],Longitude [deg],Altitude [m],GPS Speed [km.h-1],Vehicle Speed [km.h-1],Engine Speed [rpm],Acceleration [m.s-2],Fuel Rate [l.h-1],Intake Air Temperature [c],Mass Air Flow Rate [g.s-1],Intake Manifold Absolute Pressure [kpa],Barometric Pressure [kpa],Phi,Ambient Air Temperature [c],Avg Ambient Air Temperature [c],Area,Idling portion,Duration,CO2 Conc. [%],Temperature [c],Slope [%],Fuel Rate1 [g.s-1],Fuel Rate2 [g.s-1],CO2 Conc. [ppm],CO2 Conc. [mg.m-3],CO2 Rate [kg.s-1],CO2 Rate [g.s-1],laged_distance,laged_distance_corrected, speed distance ,VehicleAge,VehicleSize,EngineSize,VehicleWeight,VehicleWeightKG 
8/21/2019 12:26,45.51075,-73.55666,22.03564,5.508,0,849.5,-3.19E-16,1.411041,40,4.24,34.61124,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.012385294,0.281424288,0.288269235,170300,295161.688,0.000967968,0.967967791,2.356190107,2.356190107,0,14,1,3,3389,1537
8/21/2019 12:26,45.51072,-73.55669,22.00891,10.8,9,1695.25,0.6623322,6.386293,40,19.19,124.9316,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.012047013,1.273710659,1.304690242,170300,295161.688,0.004380967,4.380967431,4.075900706,4.075900706,2.5,14,1,3,3389,1537
8/21/2019 12:26,45.51067,-73.55672,22.07342,20.232,9,1695.25,0.6623322,6.386293,40,19.19,124.9316,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.013397653,1.273710659,1.304690242,170300,295258.3355,0.004382402,4.382401933,6.031331419,6.031331419,2.5,14,1,3,3389,1537
8/21/2019 12:26,45.51061,-73.55674,21.88122,24.12,9,1695.25,0.6623322,6.386293,40,19.19,124.9316,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.011400143,1.273710659,1.304690242,170400,295335.0066,0.00438354,4.383539931,6.849198273,6.849198273,2.5,14,1,3,3389,1537
8/21/2019 12:26,45.51054,-73.55677,21.58459,24.12,9,1695.25,0.6623322,6.386293,40,19.19,124.9316,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.007618722,1.273710659,1.304690242,170300,295258.3355,0.004382402,4.382401933,8.125451141,8.125451141,2.5,14,1,3,3389,1537
8/21/2019 12:26,45.51054,-73.55677,21.58459,24.12,19,1659.25,1.445627,7.228259,40,21.72,70.85764,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.007618722,1.441636101,1.476699951,170300,295161.688,0.004958552,4.958551986,0,5.277777778,5.277777778,14,1,3,3389,1537
8/21/2019 12:26,45.51041,-73.55685,21.63858,31.176,19,1659.25,1.445627,7.228259,40,21.72,70.85764,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.002833372,1.441636101,1.476699951,170300,295258.3355,0.004960176,4.960175611,15.74287591,15.74287591,5.277777778,14,1,3,3389,1537
8/21/2019 12:26,45.51041,-73.55685,21.63858,31.176,31,1810.75,1.197119,8.193358,40,24.62,82.061,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.002833372,1.634119734,1.67386523,170300,295258.3355,0.005622446,5.622445835,0,8.611111111,8.611111111,14,1,3,3389,1537
8/21/2019 12:26,45.51034,-73.5569,21.74609,33.408,31,1810.75,1.197119,8.193358,40,24.62,82.061,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,0.001977683,1.634119734,1.67386523,170400,295431.7109,0.005625747,5.62574733,8.705934384,8.705934384,8.611111111,14,1,3,3389,1537
8/21/2019 12:26,45.51019,-73.55701,22.3955,33.444,31,1810.75,1.197119,8.193358,40,24.62,82.061,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,0.008013551,1.634119734,1.67386523,170400,295431.7109,0.005625747,5.62574733,18.75684385,18.75684385,8.611111111,14,1,3,3389,1537
8/21/2019 12:26,45.51011,-73.55706,22.35659,33.192,31,1810.75,1.197119,8.193358,40,24.62,82.061,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,0.002668745,1.634119734,1.67386523,170300,295161.688,0.005620605,5.620605428,9.711958725,9.711958725,8.611111111,14,1,3,3389,1537
8/21/2019 12:27,45.51003,-73.5571,22.29696,32.04,31,1810.75,1.197119,8.193358,40,24.62,82.061,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.005286249,1.634119734,1.67386523,170300,295258.3355,0.005622446,5.622445835,9.424772078,9.424772078,8.611111111,14,1,3,3389,1537
8/21/2019 12:27,45.51003,-73.5571,22.29696,32.04,34,1645.5,0.670658,4.31965,40,12.98,39.64394,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.005286249,0.861530194,0.882484593,170400,295335.0066,0.002965,2.964999912,0,9.444444444,9.444444444,14,1,3,3389,1537
8/21/2019 12:27,45.50996,-73.55714,22.10165,29.772,30,952.25,0.1387691,1.587422,40,4.77,16.03176,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,-0.028171111,0.316602499,0.32430289,170400,295431.7109,0.00108996,1.089959982,8.384367697,8.384367697,8.333333333,14,1,3,3389,1537
8/21/2019 12:27,45.50984,-73.55721,21.7063,25.92,30,952.25,0.1387691,1.587422,40,4.77,16.03176,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.027850691,0.316602499,0.32430289,170300,295161.688,0.001088964,1.088963765,14.41519565,14.41519565,8.333333333,14,1,3,3389,1537
8/21/2019 12:27,45.50979,-73.55723,21.24563,24.048,30,952.25,0.1387691,1.587422,40,4.77,16.03176,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,-0.029997018,0.316602499,0.32430289,170400,295431.7109,0.00108996,1.089959982,5.772680513,5.772680513,8.333333333,14,1,3,3389,1537
8/21/2019 12:27,45.50979,-73.55723,21.24563,24.048,30,952.25,0.1387691,1.587422,40,4.77,16.03176,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.029997018,0.316602499,0.32430289,170300,295161.688,0.001088964,1.088963765,0,8.333333333,8.333333333,14,1,3,3389,1537
8/21/2019 12:27,45.50967,-73.55729,21.21164,24.624,27,936.25,-0.3743688,1.57411,39,4.73,27.47076,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.037240038,0.313947494,0.321583369,170300,295258.3355,0.001080186,1.080185573,14.13716673,14.13716673,7.5,14,1,3,3389,1537
8/21/2019 12:27,45.50961,-73.55732,21.09106,25.668,27,936.25,-0.3743688,1.57411,39,4.73,27.47076,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.046947474,0.313947494,0.321583369,170300,295258.3355,0.001080186,1.080185573,7.068584503,7.068584503,7.5,14,1,3,3389,1537
8/21/2019 12:27,45.50954,-73.55734,20.61883,25.56,27,936.25,-0.3743688,1.57411,39,4.73,27.47076,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.042452216,0.313947494,0.321583369,170300,295161.688,0.001079832,1.079831993,7.935352767,7.935352767,7.5,14,1,3,3389,1537
8/21/2019 12:27,45.50949,-73.55737,20.16067,26.1,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.060339948,0.378993707,0.388211635,170300,295258.3355,0.001303987,1.303987235,6.031349398,6.031349398,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50943,-73.5574,19.75546,25.74,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.061201137,0.378993707,0.388211635,170300,295161.688,0.00130356,1.303560398,7.068586783,7.068586783,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50937,-73.55743,19.10626,25.092,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.05195094,0.378993707,0.388211635,170300,295161.688,0.00130356,1.303560398,7.068587544,7.068587544,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50931,-73.55745,18.95993,25.02,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.04286542,0.378993707,0.388211635,170300,295161.688,0.00130356,1.303560398,6.849204998,6.849204998,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50925,-73.55748,18.86621,25.776,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.03281199,0.378993707,0.388211635,170300,295161.688,0.00130356,1.303560398,7.068589063,7.068589063,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50918,-73.5575,18.6239,29.268,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,0.00315027,0.378993707,0.388211635,170300,295161.688,0.00130356,1.303560398,7.935354246,7.935354246,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.5091,-73.55752,18.56018,32.328,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,0.016969663,0.378993707,0.388211635,170300,295161.688,0.00130356,1.303560398,9.027656243,9.027656243,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50901,-73.55755,19.46395,34.2,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,0.015202575,0.378993707,0.388211635,170400,295431.7109,0.001304753,1.304752935,10.27380971,10.27380971,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50893,-73.55758,19.90286,34.776,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,0.016890855,0.378993707,0.388211635,170300,295258.3355,0.001303987,1.303987235,9.195213903,9.195213903,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50893,-73.55758,19.90286,34.776,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,0.016890855,0.378993707,0.388211635,170300,295258.3355,0.001303987,1.303987235,0,6.666666667,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50877,-73.55764,17.81494,34.956,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,0.011898733,0.378993707,0.388211635,170400,295431.7109,0.001304753,1.304752935,18.39042998,18.39042998,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50869,-73.55767,17.61178,35.172,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.01209872,0.378993707,0.388211635,170400,295335.0066,0.001304326,1.304325847,9.19521608,9.19521608,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50869,-73.55767,17.61178,35.172,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,-0.01209872,0.378993707,0.388211635,170400,295431.7109,0.001304753,1.304752935,0,6.666666667,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.5086,-73.55772,19.3099,37.692,24,1110.75,-0.3334266,1.900247,39,5.71,33.6214,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.028048993,0.378993707,0.388211635,170300,295161.688,0.00130356,1.303560398,10.7388143,10.7388143,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50842,-73.55781,15.97461,39.708,24,1118.75,-0.07712253,1.866968,39,5.61,27.84313,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,-0.02916654,0.372356396,0.381412833,170400,295431.7109,0.001281903,1.281902621,21.20579644,21.20579644,6.666666667,14,1,3,3389,1537
8/21/2019 12:27,45.50842,-73.55781,15.97461,39.708,40,1119.5,0.2022246,1.866968,39,5.76,28.38317,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.02916654,0.372356396,0.391611037,170300,295258.3355,0.001315406,1.315405687,0,11.56746501,11,14,1,3,3389,1537
8/21/2019 12:27,45.50822,-73.55791,15.22018,42.048,40,1119.5,0.2022246,1.866968,39,5.76,28.38317,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.030284087,0.372356396,0.391611037,170400,295335.0066,0.001315747,1.315747264,23.56200406,11.78100203,11,14,1,3,3389,1537
8/21/2019 12:27,45.50812,-73.55798,16.88296,43.236,41,1022,0.2925621,1.630685,38,4.9,24.12923,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,-0.027795188,0.325231064,0.333141333,170400,295431.7109,0.001119665,1.119665391,12.38744048,12.38744048,11,14,1,3,3389,1537
8/21/2019 12:27,45.50812,-73.55798,16.88296,43.236,41,1022,0.2925621,1.630685,38,4.9,24.12923,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.027795188,0.325231064,0.333141333,170300,295258.3355,0.001119008,1.11900831,0,11.78100203,11,14,1,3,3389,1537
8/21/2019 12:27,45.50792,-73.55811,16.20642,44.172,41,1022,0.2925621,1.630685,38,4.9,24.12923,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.013034464,0.325231064,0.333141333,170300,295161.688,0.001118642,1.118642023,24.4398563,12.21992815,11,14,1,3,3389,1537
8/21/2019 12:27,45.50782,-73.55819,15.95681,44.676,41,1022,0.2925621,1.630685,38,4.9,24.12923,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.013283213,0.325231064,0.333141333,170300,295161.688,0.001118642,1.118642023,12.75184136,12.75184136,11,14,1,3,3389,1537
8/21/2019 12:27,45.50771,-73.55827,16.53057,47.196,41,1022,0.2925621,1.630685,38,4.9,24.12923,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.010975224,0.325231064,0.333141333,170300,295161.688,0.001118642,1.118642023,13.73134377,13.73134377,11,14,1,3,3389,1537
8/21/2019 12:27,45.50761,-73.55834,16.11853,47.448,41,1022,0.2925621,1.630685,38,4.9,24.12923,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.024106915,0.325231064,0.333141333,170300,295161.688,0.001118642,1.118642023,12.38746141,12.38746141,11,14,1,3,3389,1537
8/21/2019 12:27,45.5075,-73.55842,15.89688,46.8,48,1434.25,0.2439047,3.674032,38,11.04,59.36031,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.014270268,0.732765271,0.75058782,170300,295161.688,0.002520369,2.520368965,13.73135395,13.73135395,13,14,1,3,3389,1537
8/21/2019 12:27,45.5074,-73.55849,14.74063,47.016,48,1434.25,0.2439047,3.674032,38,11.04,59.36031,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.016705445,0.732765271,0.75058782,170300,295161.688,0.002520369,2.520368965,12.38747002,12.38747002,13,14,1,3,3389,1537
8/21/2019 12:27,45.5073,-73.55856,16.31124,46.188,48,1434.25,0.2439047,3.674032,38,11.04,59.36031,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.4,-0.004131149,0.732765271,0.75058782,170400,295431.7109,0.002522675,2.522674676,12.38747412,12.38747412,13,14,1,3,3389,1537
8/21/2019 12:27,45.50719,-73.55865,19.73404,49.716,48,1434.25,0.2439047,3.674032,38,11.04,59.36031,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.00775879,0.732765271,0.75058782,170400,295335.0066,0.002521849,2.521848923,14.10434654,14.10434654,13,14,1,3,3389,1537
8/21/2019 12:27,45.50708,-73.55875,20.16366,52.74,48,1556.5,0.1535672,5.46113,38,16.41,62.87264,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.008618179,1.089192039,1.115683527,170300,295258.3355,0.003747536,3.747535993,14.50987057,14.50987057,13,14,1,3,3389,1537
8/21/2019 12:27,45.50697,-73.55885,19.66626,55.008,52,2094,0.1542446,12.12697,38,36.44,128.6492,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.019292322,2.418656794,2.477483712,170300,295258.3355,0.008321768,8.321767922,14.50987857,14.50987857,14,14,1,3,3389,1537
8/21/2019 12:27,45.50684,-73.55894,18.09729,58.32,52,2094,0.1542446,12.12697,38,36.44,128.6492,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.019954061,2.418656794,2.477483712,170400,295335.0066,0.008323929,8.323928874,16.06938218,16.06938218,14,14,1,3,3389,1537
8/21/2019 12:27,45.50672,-73.55904,17.72998,60.192,56,1901.75,0.489344,11.93728,37,35.87,94.131,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.016705878,2.380824178,2.438730536,170300,295161.688,0.008188916,8.188916194,15.45793588,15.45793588,16,14,1,3,3389,1537
8/21/2019 12:27,45.50658,-73.55914,18.18792,60.372,56,1901.75,0.489344,11.93728,37,35.87,94.131,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.009832465,2.380824178,2.438730536,170400,295335.0066,0.008193725,8.193724718,17.412091,17.412091,16,14,1,3,3389,1537
8/21/2019 12:27,45.50644,-73.55924,18.98626,60.012,60,1678.75,0.6122288,7.188324,37,21.6,62.21288,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.00378093,1.433671287,1.468541388,170300,295161.688,0.004931157,4.931156671,17.41209935,17.41209935,17,14,1,3,3389,1537
8/21/2019 12:27,45.50632,-73.55935,18.98764,60.408,60,1678.75,0.6122288,7.188324,37,21.6,62.21288,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.012504461,1.433671287,1.468541388,170300,295161.688,0.004931157,4.931156671,15.86738662,15.86738662,17,14,1,3,3389,1537
8/21/2019 12:27,45.50619,-73.55946,15.30288,60.876,59,1762.5,0.1917076,4.506014,37,13.54,44.17867,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.031240395,0.898699459,0.920557888,170300,295258.3355,0.003092117,3.09211684,16.81236019,16.81236019,16,14,1,3,3389,1537
8/21/2019 12:27,45.50606,-73.55957,21.66235,61.308,59,1778.75,-0.08542172,5.051795,37,15.18,47.17616,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.04097241,1.007552447,1.032058253,170300,295161.688,0.003465507,3.465507327,16.81237002,16.81237002,16,14,1,3,3389,1537
8/21/2019 12:27,45.50592,-73.55968,20.46457,61.488,59,1778.75,-0.08542172,5.051795,37,15.18,47.17616,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.041487358,1.007552447,1.032058253,170300,295161.688,0.003465507,3.465507327,17.77660816,17.77660816,16,14,1,3,3389,1537
8/21/2019 12:27,45.50592,-73.55968,20.46457,61.488,59,1762,-3.19E-16,2.901953,36,8.72,26.8523,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.041487358,0.578778404,0.592855597,170400,295335.0066,0.001991895,1.991895164,0,12.21992815,16,14,1,3,3389,1537
8/21/2019 12:27,45.50566,-73.55993,20.36654,65.88,59,1762,-3.19E-16,2.901953,36,8.72,26.8523,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.027607512,0.578778404,0.592855597,170400,295335.0066,0.001991895,1.991895164,34.88181939,17.4409097,16,14,1,3,3389,1537
8/21/2019 12:27,45.50552,-73.56006,20.32031,67.86,61,2110.5,0.1442174,11.34158,36,34.08,105.6017,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.014420254,2.262015122,2.317031967,170300,295161.688,0.007780269,7.780269414,18.5829138,18.5829138,17,14,1,3,3389,1537
8/21/2019 12:27,45.50537,-73.56019,20.35974,69.48,61,2110.5,0.1442174,11.34158,36,34.08,105.6017,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.001164017,2.262015122,2.317031967,170300,295161.688,0.007780269,7.780269414,19.52299564,19.52299564,17,14,1,3,3389,1537
8/21/2019 12:27,45.50522,-73.56033,20.33096,71.136,64,1813.75,0.392903,7.810647,36,23.47,60.71628,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.000497951,1.557790152,1.595678999,170400,295335.0066,0.005361213,5.361213246,19.9408687,19.9408687,18,14,1,3,3389,1537
8/21/2019 12:27,45.50522,-73.56033,20.33096,71.136,64,1813.75,0.392903,7.810647,36,23.47,60.71628,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.000497951,1.557790152,1.595678999,170300,295161.688,0.005358067,5.358066994,0,17.4409097,18,14,1,3,3389,1537
8/21/2019 12:27,45.50492,-73.5606,20.28762,73.872,66,1865.25,0.4002808,7.637594,36,22.95,69.08482,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.000658741,1.523275692,1.560325224,170400,295335.0066,0.005242431,5.242430506,39.45839555,19.72919778,18,14,1,3,3389,1537
8/21/2019 12:27,45.50492,-73.5606,20.28762,73.872,66,1865.25,0.4002808,7.637594,36,22.95,69.08482,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.000658741,1.523275692,1.560325224,170300,295161.688,0.005239354,5.239353963,0,19.72919778,18,14,1,3,3389,1537
8/21/2019 12:27,45.50461,-73.5609,20.30929,73.62,67,1882.75,0.2338375,5.727364,35,17.21,50.37572,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.000928021,1.142290931,1.170073948,170300,295258.3355,0.003930231,3.930231228,41.67445931,20.83722966,19,14,1,3,3389,1537
8/21/2019 12:27,45.50446,-73.56104,20.24365,73.29601,66,1341,0.01433888,2.106578,35,6.33,18.29706,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.000924641,0.420145279,0.430364212,170300,295161.688,0.001445103,1.445102858,19.94094761,19.94094761,18,14,1,3,3389,1537
8/21/2019 12:27,45.5043,-73.56119,20.25799,73.188,66,1341,0.01433888,2.106578,35,6.33,18.29706,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.001552566,0.420145279,0.430364212,170300,295161.688,0.001445103,1.445102858,21.29899298,21.29899298,18,14,1,3,3389,1537
8/21/2019 12:27,45.5043,-73.56119,20.25799,73.188,64,1112,-0.2438064,1.717211,35,5.16,20.9407,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.04,32.5,-0.001552566,0.342488194,0.35081822,170400,295335.0066,0.00117869,1.178690258,0,20.83722966,18,14,1,3,3389,1537
8/21/2019 12:27,45.50401,-73.56149,20.20114,73.116,64,1112,-0.2438064,1.717211,35,5.16,20.9407,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.001656563,0.342488194,0.35081822,170300,295161.688,0.001177999,1.177998538,39.85652562,19.92826281,18,14,1,3,3389,1537
8/21/2019 12:27,45.50386,-73.56163,20.11663,73.8,64,1112,-0.2438064,1.717211,35,5.16,20.9407,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.000122799,0.342488194,0.35081822,170300,295258.3355,0.001178384,1.178384261,19.94100991,19.94100991,18,14,1,3,3389,1537
8/21/2019 12:28,45.5037,-73.56176,20.11663,73.98865,64,1112,-0.2438064,1.717211,35,5.16,20.9407,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.000317695,0.342488194,0.35081822,170300,295161.688,0.001177999,1.177998538,20.48037862,20.48037862,18,14,1,3,3389,1537
8/21/2019 12:28,45.50354,-73.5619,20.20802,74.88091,62,1874.75,-0.34302,2.406092,35,7.23,35.38375,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.00019995,0.479881682,0.491553437,170300,295258.3355,0.001651108,1.65110818,20.87912368,20.87912368,17,14,1,3,3389,1537
8/21/2019 12:28,45.50354,-73.5619,20.20802,74.88091,62,1874.75,-0.34302,2.406092,35,7.23,35.38375,100,0.999424,18,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.00019995,0.479881682,0.491553437,170300,295161.688,0.001650568,1.650567719,0,19.92826281,17,14,1,3,3389,1537
8/21/2019 12:28,45.50321,-73.56221,20.19478,77.72301,61,1902,-0.2041739,7.188324,35,21.6,62.7019,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.5,0.000417924,1.433671287,1.468541388,170300,295161.688,0.004931157,4.931156671,43.95630803,21.97815402,17,14,1,3,3389,1537
8/21/2019 12:28,45.50321,-73.56221,20.19478,77.72301,63,1779.75,0.1073992,7.511133,35,22.57,64.57901,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.5,0.000417924,1.498053748,1.534489774,170300,295161.688,0.005152602,5.152602132,0,21.97815402,18,14,1,3,3389,1537
8/21/2019 12:28,45.50287,-73.56252,20.15718,78.24006,63,1779.75,0.1073992,7.511133,35,22.57,64.57901,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.000499173,1.498053748,1.534489774,170300,295161.688,0.005152602,5.152602132,44.88791912,22.44395956,18,14,1,3,3389,1537
8/21/2019 12:28,45.50287,-73.56252,20.15718,78.24006,64,1822.25,0.2253582,7.810647,35,23.47,71.76694,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.000499173,1.557790152,1.595678999,170300,295161.688,0.005358067,5.358066994,0,22.44395956,18,14,1,3,3389,1537
8/21/2019 12:28,45.50254,-73.56284,20.10619,75.91225,64,1822.25,0.2253582,7.810647,35,23.47,71.76694,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.002063292,1.557790152,1.595678999,170300,295161.688,0.005358067,5.358066994,44.39202227,22.19601114,18,14,1,3,3389,1537
8/21/2019 12:28,45.50254,-73.56284,20.10619,75.91225,66,1847.5,0.246711,5.727364,35,17.21,51.39765,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.04,32.4,-0.002063292,1.142290931,1.170073948,170400,295431.7109,0.003932539,3.932539056,0,22.19601114,18,14,1,3,3389,1537
8/21/2019 12:28,45.5022,-73.56318,19.89436,73.86012,66,1847.5,0.246711,5.727364,35,17.21,51.39765,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.002522492,1.142290931,1.170073948,170300,295161.688,0.003928945,3.928944736,46.19575947,23.09787974,18,14,1,3,3389,1537
8/21/2019 12:28,45.5022,-73.56318,19.89436,73.86012,66,1853,0.1658089,5.521032,35,16.59,48.86887,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.4,-0.002522492,1.10113916,1.127921371,170300,295258.3355,0.003788642,3.788642421,0,23.09787974,18,14,1,3,3389,1537
8/21/2019 12:28,45.50183,-73.56363,19.70803,72.7906,66,1839.25,-3.61E-16,3.454389,35,10.38,30.48543,100,0.999424,19,22.1,Semi-Highway,0.286255291,1,17.03,32.5,-0.002666142,0.688958695,0.705715722,170300,295161.688,0.002369695,2.369694733,54.11072728,27.05536364,18,14,1,3,3389,1537
