DateTime,Latitude [deg],Longitude [deg],Altitude [m],GPS Speed [km.h-1],Vehicle Speed [km.h-1],Engine Speed [rpm],Acceleration [m.s-2],Fuel Rate [l.h-1],Intake Air Temperature [c],Mass Air Flow Rate [g.s-1],Intake Manifold Absolute Pressure [kpa],Barometric Pressure [kpa],Phi,Ambient Air Temperature [c],Total Fuel Economy [L/100km],Trip Fuel [L],PM Conc. [µg.m-3],PN Conc. [#.cm-3],NO2 [v],NO2 Conc. [ppm],NO [v],NO Conc. [ppm],CO2 [v],CO2 Conc. [%],Temperature [c],Slope [%],Fuel Rate1 [g.s-1],Fuel Rate2 [g.s-1],PM Conc. [mg.m-3],PM Rate [kg.s-1],PM Rate [g.s-1],NO2 Conc. [mg.m-3],NO2 Rate [kg.s-1],NO2 Rate [g.s-1],NO Conc. [mg.m-3],NO Rate [kg.s-1],NO Rate [g.s-1],CO2 Conc. [ppm],CO2 Conc. [mg.m-3],CO2 Rate [kg.s-1],CO2 Rate [g.s-1],VehicleAge,VehicleSize,EngineSize,VehicleWeight,VehicleWeightKG 
6/5/2024 12:17,45.50558914,-73.57543429,17.18000612,1.11879198,1,620.5,0,1.4509213,59,4.4021444,62,100,1.01964517,27,7411.0205,0.10312411,0,0,0.002396,0.3016,0.040484,112.4043,1.40216,11.968,37.481,0,0.289378193,0.305348658,0,0,0,0.537716948,1.83E-09,1.83E-06,130.7130883,4.45E-07,0.00044506,119680,204100.0466,0.000694932,0.694932228,2,3,3.5,9070,4114
6/5/2024 12:17,45.50558686,-73.57543571,17.04000816,1.11879198,1,620,0,1.3974501,59,4.3016787,61,100,0.998048163,27,5647.473,0.10373839,0,0,0.001322,0.1664,0.043707,121.3543,1.400109,11.9505,37.472,0,0.278713659,0.292060036,0,0,0,0.29668002,9.87E-10,9.87E-07,141.1249851,4.70E-07,0.000469545,119505,203807.5127,0.000678099,0.678099185,2,3,3.5,9070,4114
6/5/2024 12:17,45.50558457,-73.57543714,16.9000102,1.11879198,1,620,0,1.3974501,59,4.3016787,61,100,0.998048163,27,5647.473,0.10373839,0,0,0.000834,0.1049,0.027785,77.1465,1.399425,11.9447,37.448,0,0.278713659,0.292060036,0,0,0,0.187044111,6.22E-10,6.22E-07,89.72191617,2.99E-07,0.000298519,119447,203724.3459,0.000677822,0.677822476,2,3,3.5,9070,4114
6/5/2024 12:17,45.50558229,-73.57543857,16.76001224,1.118791982,1,620,0,1.3974501,59,4.3016787,61,100,0.998048163,27,5647.473,0.10373839,0,0,0.000736,0.0926,0.037162,103.183,1.399425,11.9447,37.456,0,0.278713659,0.292060036,0,0,0,0.165108087,5.49E-10,5.49E-07,119.9994545,3.99E-07,0.000399257,119447,203719.0963,0.000677805,0.67780501,2,3,3.5,9070,4114
6/5/2024 12:17,45.50558,-73.57544,16.62001428,1.11879198,1,620.5,0,1.4265394,59,4.298212,61,100,0.983042619,27,4641.236,0.10432847,0,0,0.000736,0.0926,0.038872,107.9292,1.400207,11.9513,37.472,0,0.284515358,0.287437114,0,0,0,0.165099578,5.49E-10,5.49E-07,125.5127073,4.17E-07,0.000417264,119513,203821.1561,0.000677598,0.677598066,2,3,3.5,9070,4114
6/5/2024 12:17,45.50557771,-73.57544143,16.48001632,1.11879198,1,620.5,0,1.4265394,59,4.298212,61,100,0.983042619,27,4641.236,0.10432847,0,0,0.002006,0.2525,0.034525,95.8603,1.399523,11.9455,37.464,0,0.284515358,0.287437114,0,0,0,0.450202135,1.50E-09,1.50E-06,111.4804502,3.71E-07,0.000370614,119455,203727.4906,0.000677287,0.677286677,2,3,3.5,9070,4114
6/5/2024 12:17,45.50557314,-73.57544429,16.2000218,2.237572772,2,631.75,0.05659112,1.4732447,59,4.3721976,62,100,0.977909184,27,2916.766,0.10533417,0,0,0.000736,0.0926,0.033646,93.4193,1.39923,11.943,37.456,0,0.293830471,0.290857972,0,0,0,0.165108087,5.58E-10,5.58E-07,108.6444961,3.67E-07,0.000367403,119430,203690.1024,0.000688818,0.688818452,2,3,3.5,9070,4114
6/5/2024 12:17,45.50556629,-73.57544857,15.78003072,3.356353567,3,623.75,0.14545897,1.4835094,59,4.37967,61,100,0.98486517,27,2157.4229,0.10600986,0,0,0.000638,0.0803,0.031057,86.2322,1.398253,11.9347,37.522,0,0.295877708,0.293427513,0,0,0,0.143146452,4.85E-10,4.85E-07,100.2647488,3.40E-07,0.000339645,119347,203505.2811,0.00068937,0.689369614,2,3,3.5,9070,4114
6/5/2024 12:17,45.50555943,-73.57545286,15.36003964,3.356353565,3,623.75,0.14545897,1.4835094,59,4.37967,61,100,0.98486517,27,2157.4229,0.10600986,0,0,0.001224,0.1541,0.028615,79.4519,1.398644,11.938,37.555,0,0.295877708,0.293427513,0,0,0,0.274676516,9.30E-10,9.30E-07,92.37127542,3.13E-07,0.000312906,119380,203539.9205,0.000689487,0.689486955,2,3,3.5,9070,4114
6/5/2024 12:17,45.50555486,-73.57545571,15.08004512,2.237572772,2,626.25,-0.001175856,1.4543782,59,4.324209,61,100,0.951117959,27,1847.3801,0.10660585,0,0,0.000736,0.0926,0.000972,2.6986,1.39796,11.9322,37.514,0,0.290067652,0.279784547,0,0,0,0.165077247,5.52E-10,5.52E-07,3.137823484,1.05E-08,1.05E-05,119322,203467.8941,0.000680515,0.680514888,2,3,3.5,9070,4114
6/5/2024 12:17,45.50555257,-73.57545714,14.94004716,1.118791982,1,616.5,-0.17548102,1.536805,59,4.4127135,62,100,0.965819728,27,1724.4506,0.10729898,0,0,0.000834,0.1049,0,0,1.399035,11.9413,37.522,0,0.306507219,0.289924201,0,0,0,0.186999537,6.38E-10,6.38E-07,0,0,0,119413,203617.8214,0.000694955,0.694954837,2,3,3.5,9070,4114
6/5/2024 12:17,45.50555029,-73.57545857,14.8000492,1.11879198,1,616.5,-0.17548102,1.536805,59,4.4127135,62,100,0.965819728,27,1724.4506,0.10729898,0,0,0.001029,0.1295,0,0,1.398351,11.9355,37.522,0,0.306507219,0.289924201,0,0,0,0.230852621,7.88E-10,7.88E-07,0,0,0,119355,203518.9223,0.000694617,0.694617291,2,3,3.5,9070,4114
6/5/2024 12:17,45.50555029,-73.57545857,14.8000478,1.12E-05,0,628.25,-0.16964224,1.4658198,59,4.273948,61,100,0.94148898,27,1735.198,0.10796771,0,0,0,0,0,0,1.399328,11.9438,37.522,0,0.292349616,0.273732989,0,0,0,0,0,0,0,0,0,119438,203660.4503,0.000673242,0.673241685,2,3,3.5,9070,4114
6/5/2024 12:17,45.50555029,-73.57545857,14.8000464,1.12E-05,0,628.25,-0.16964224,1.4658198,59,4.273948,61,100,0.94148898,27,1735.198,0.10796771,0,0,0.001908,0.2402,0,0,1.398546,11.9372,37.472,0,0.292349616,0.273732989,0,0,0,0.428260461,1.42E-09,1.42E-06,0,0,0,119372,203580.6904,0.000672978,0.672978022,2,3,3.5,9070,4114
6/5/2024 12:17,45.50555029,-73.57545857,14.800045,1.12E-05,0,638.75,-0.084204905,1.6077222,59,4.5696063,64,100,0.934411429,27,1746.913,0.10869664,0,0,0.001127,0.1418,0,0,1.398742,11.9388,37.514,0,0.320651261,0.290468867,0,0,0,0.252785676,8.93E-10,8.93E-07,0,0,0,119388,203580.4374,0.000719532,0.719531634,2,3,3.5,9070,4114
6/5/2024 12:17,45.505548,-73.57546,14.66004704,1.11879198,1,632,0.08459883,1.646973,59,4.6459785,64,100,0.972502313,27,1638.9176,0.109451026,0,0,0.000443,0.0557,0.007321,20.3274,1.397569,11.9288,37.497,0,0.328479615,0.307362234,0,0,0,0.099301362,3.57E-10,3.57E-07,23.6371768,8.49E-08,8.49E-05,119288,203421.0542,0.000730984,0.730984488,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554572,-73.57546143,14.52004908,1.11879198,1,626,0.08459883,1.541277,59,4.525056,63,100,0.949538435,27,1556.8798,0.1100491,0,0,0.001224,0.1541,0.003023,8.394,1.39796,11.9322,37.547,0,0.307399135,0.29229351,0,0,0,0.274683591,9.61E-10,9.61E-07,9.759168252,3.42E-08,3.42E-05,119322,203446.2728,0.000712047,0.712047163,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38005112,1.11879198,1,626,0.08459883,1.541277,59,4.525056,63,100,0.949538435,27,1556.8798,0.1100491,0,0,0.000834,0.1049,0,0,1.396397,11.9188,37.555,0,0.307399135,0.29229351,0,0,0,0.186979666,6.54E-10,6.54E-07,0,0,0,119188,203212.5653,0.000711229,0.711229204,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38004972,1.12E-05,0,630.25,-0.07970179,1.5635655,59,4.4820967,63,100,0.935717619,27,1567.7189,0.11081527,0,0,0.000638,0.0803,0,0,1.396886,11.923,37.506,0,0.311844453,0.285304548,0,0,0,0.143153828,4.96E-10,4.96E-07,0,0,0,119230,203316.2539,0.000704836,0.7048365,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38004832,1.12E-05,0,630.25,-0.07970179,1.5635655,59,4.4820967,63,100,0.935717619,27,1567.7189,0.11081527,0,0,0.001615,0.2033,0.017187,47.7199,1.397765,11.9305,37.547,0,0.311844453,0.285304548,0,0,0,0.362382701,1.26E-09,1.26E-06,55.48088314,1.92E-07,0.000192336,119305,203417.2875,0.000705187,0.705186753,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38004692,1.12E-05,0,627,-0.07970179,1.4199394,59,4.011134,56,100,0.953365782,27,1576.2303,0.11141691,0,0,0.00054,0.068,0.02041,56.67,1.398644,11.938,37.539,0,0.283199025,0.260141354,0,0,0,0.121213273,3.76E-10,3.76E-07,65.88829073,2.04E-07,0.000204414,119380,203550.4076,0.000631501,0.631501246,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38004552,1.12E-05,0,662.75,0,1.2379175,59,3.562902,50,100,0.949234694,27,1585.458,0.112069175,0,0,0.00142,0.1787,0.031009,86.0966,1.396886,11.923,37.522,0,0.246895768,0.230070081,0,0,0,0.318558791,8.78E-10,8.78E-07,100.1070827,2.76E-07,0.00027587,119230,203305.7778,0.000560259,0.560258769,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38004412,1.12E-05,0,662.75,0,1.2379175,59,3.562902,50,100,0.949234694,27,1585.458,0.112069175,0,0,0.001127,0.1418,0.038774,107.658,1.397667,11.9297,37.572,0,0.246895768,0.230070081,0,0,0,0.252738468,6.96E-10,6.96E-07,125.1570124,3.45E-07,0.000344901,119297,203387.274,0.000560483,0.560483352,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38004272,1.12E-05,0,652.25,0,1.2616274,59,3.615408,48,100,0.95245449,27,1593.7322,0.11265404,0,0,0.000834,0.1049,0.030569,84.8761,1.397374,11.9272,37.597,0,0.251624576,0.234252489,0,0,0,0.186954382,5.23E-10,5.23E-07,98.66414073,2.76E-07,0.0002759,119272,203328.2847,0.000568578,0.568578163,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38004132,1.12E-05,0,652.25,0,1.2616274,59,3.615408,48,100,0.95245449,27,1593.7322,0.11265404,0,0,0.001322,0.1664,0.040288,111.8618,1.398253,11.9347,37.564,0,0.251624576,0.234252489,0,0,0,0.296592133,8.29E-10,8.29E-07,130.0474589,3.64E-07,0.000363659,119347,203477.7595,0.000568996,0.568996148,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003992,1.12E-05,0,661,0,1.2374419,59,3.5581286,48,100,0.907711361,27,1602.107,0.11324602,0,0,0.000638,0.0803,0.032474,90.1648,1.398155,11.9338,37.497,0,0.246800912,0.21971114,0,0,0,0.143157977,3.94E-10,3.94E-07,104.8457411,2.89E-07,0.000288541,119338,203506.3189,0.00056006,0.560060062,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003852,1.12E-05,0,661,0,1.2374419,59,3.5581286,48,100,0.907711361,27,1602.107,0.11324602,0,0,0.000931,0.1172,0.032425,90.0292,1.398546,11.9372,37.613,0,0.246800912,0.21971114,0,0,0,0.20886487,5.75E-10,5.75E-07,104.648966,2.88E-07,0.000287999,119372,203488.2768,0.00056001,0.560010409,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003712,1.12E-05,0,659,0,1.2610295,59,3.4556172,46,100,0.888696327,27,1610.6411,0.11384925,0,0,0.001127,0.1418,0.034232,95.0466,1.397862,11.9313,37.605,0,0.251505328,0.208911178,0,0,0,0.252711616,6.75E-10,6.75E-07,110.4839829,2.95E-07,0.000295298,119313,203392.9405,0.000543621,0.543621427,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003572,1.12E-05,0,659,0,1.2610295,59,3.4556172,46,100,0.888696327,27,1610.6411,0.11384925,0,0,0.000834,0.1049,0.040337,111.9974,1.397569,11.9288,37.53,0,0.251505328,0.208911178,0,0,0,0.186994719,5.00E-10,5.00E-07,130.2193599,3.48E-07,0.000348046,119288,203399.4367,0.000543639,0.54363879,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003432,1.12E-05,0,654.75,0,1.2841141,59,3.4451613,46,100,0.891885782,27,1618.6238,0.114413515,0,0,0.000736,0.0926,0.042974,119.3202,1.396397,11.9188,37.547,0,0.256109423,0.209026557,0,0,0,0.165059705,4.40E-10,4.40E-07,138.7259838,3.70E-07,0.00036966,119188,203217.8003,0.00054151,0.541509862,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003292,1.12E-05,0,662,0,1.1883613,59,3.1997075,43,100,0.878793878,27,1626.5267,0.114972144,0,0,0.001224,0.1541,0.045758,127.0498,1.385555,11.8263,37.547,0,0.237012059,0.191284582,0,0,0,0.274683591,6.80E-10,6.80E-07,147.7126965,3.66E-07,0.000365564,118263,201640.6577,0.000499026,0.499026317,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003152,1.12E-05,0,641.5,0,1.3328539,59,3.5360808,47,100,0.87803449,27,1635.06,0.11557533,0,0,0.001615,0.2033,0.031937,88.6731,1.384285,11.8154,37.605,0,0.265830306,0.211210946,0,0,0,0.362315032,9.91E-10,9.91E-07,103.0753048,2.82E-07,0.000281911,118154,201417.1925,0.000550876,0.550875913,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38003012,1.12E-05,0,641.5,0,1.3328539,59,3.5360808,47,100,0.87803449,27,1635.06,0.11557533,0,0,0.001517,0.191,0.035648,98.9792,1.384578,11.8179,37.58,0,0.265830306,0.211210946,0,0,0,0.340421749,9.31E-10,9.31E-07,115.0645736,3.15E-07,0.000314702,118179,201476.0265,0.000551037,0.551036823,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38002872,1.12E-05,0,649.25,0,1.2926968,59,3.4265797,47,100,0.907650612,27,1642.556,0.116105184,0,0,0.003471,0.4369,0.036137,100.3353,1.38409,11.8138,37.539,0,0.257821195,0.211573957,0,0,0,0.778795281,2.06E-09,2.06E-06,116.656457,3.09E-07,0.000309175,118138,201432.7195,0.000533858,0.533858201,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38002732,1.12E-05,0,649.25,0,1.2926968,59,3.4265797,47,100,0.907650612,27,1642.556,0.116105184,0,0,0.002982,0.3754,0.036918,102.505,1.383503,11.8088,37.564,0,0.257821195,0.211573957,0,0,0,0.669114703,1.77E-09,1.77E-06,119.1695,3.16E-07,0.000315836,118088,201331.2581,0.000533589,0.533589297,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38002592,1.12E-05,0,650.5,0,1.2386962,59,3.3941898,46,100,0.922899116,27,1650.8387,0.11669065,0,0,0,0,0.041705,115.7944,1.383308,11.8071,37.572,0,0.247051075,0.213094882,0,0,0,0,0,0,134.6159241,3.53E-07,0.000353401,118071,201297.089,0.000528456,0.528455817,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38002452,1.12E-05,0,650.5,0,1.2386962,59,3.3941898,46,100,0.922899116,27,1650.8387,0.11669065,0,0,0.001322,0.1664,0.041509,115.252,1.383015,11.8046,37.555,0,0.247051075,0.213094882,0,0,0,0.296600728,7.79E-10,7.79E-07,133.9926954,3.52E-07,0.000351765,118046,201265.4838,0.000528373,0.528372846,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38002312,1.12E-05,0,653,0,1.2205755,59,3.4007246,46,100,0.900056735,27,1658.7572,0.117250375,0,0,0.000736,0.0926,0.026564,73.7564,1.383503,11.8088,37.622,0,0.243437003,0.208220754,0,0,0,0.165019851,4.34E-10,4.34E-07,85.73115565,2.25E-07,0.000225499,118088,201293.6651,0.000529464,0.529464242,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38002172,1.12E-05,0,653,0,1.2205755,59,3.4007246,46,100,0.900056735,27,1658.7572,0.117250375,0,0,0.000345,0.0434,0,0,1.383894,11.8121,37.655,0,0.243437003,0.208220754,0,0,0,0.077333702,2.03E-10,2.03E-07,0,0,0,118121,201328.5283,0.000529556,0.529555943,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38002032,1.12E-05,0,653.25,0,1.22905,59,3.3395813,45,100,0.903094286,27,1671.1084,0.118123434,0,0,0.000247,0.0311,0.000972,2.6986,1.383894,11.8121,37.613,0,0.245127194,0.205167128,0,0,0,0.05542404,1.43E-10,1.43E-07,3.136823382,8.10E-09,8.10E-06,118121,201355.7513,0.000520105,0.520105114,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38001892,1.12E-05,0,653.25,0,1.22905,59,3.3395813,45,100,0.903094286,27,1671.1084,0.118123434,0,0,0.001713,0.2156,0.014452,40.126,1.383113,11.8054,37.588,0,0.245127194,0.205167128,0,0,0,0.384256746,9.93E-10,9.93E-07,46.6457817,1.20E-07,0.000120487,118054,201257.7377,0.000519852,0.519851943,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38001752,1.12E-05,0,650.5,0,1.2253851,59,3.34086,45,100,0.913361224,27,1679.0477,0.11868462,0,0,0.000638,0.0803,0.010838,30.0911,1.384285,11.8154,37.622,0,0.244396251,0.207579046,0,0,0,0.143100368,3.70E-10,3.70E-07,34.97655496,9.04E-08,9.04E-05,118154,201406.1692,0.000520435,0.520434538,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38001612,1.12E-05,0,650.5,0,1.2253851,59,3.34086,45,100,0.913361224,27,1679.0477,0.11868462,0,0,0.001127,0.1418,0.012987,36.0578,1.383797,11.8113,37.588,0,0.244396251,0.207579046,0,0,0,0.252725448,6.53E-10,6.53E-07,41.91656949,1.08E-07,0.000108313,118113,201358.3205,0.000520311,0.520310897,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38001472,1.12E-05,0,649,0,1.2065102,59,3.3267958,45,100,0.90637483,27,1687.1173,0.11925503,0,0,0.000247,0.0311,0.016015,44.4654,1.384285,11.8154,37.63,0,0.240631757,0.20512408,0,0,0,0.055421007,1.43E-10,1.43E-07,51.68327023,1.33E-07,0.000132988,118154,201400.9822,0.00051823,0.51823029,2,3,3.5,9070,4114
6/5/2024 12:17,45.50554343,-73.57546286,14.38001332,1.12E-05,0,651,0,1.2130064,59,3.3191245,45,100,0.936507347,27,1694.5752,0.119782194,0,0,0.00015,0.0189,0.040581,112.6755,1.38575,11.828,37.597,0,0.241927388,0.211454727,0,0,0,0.033683869,8.65E-11,8.65E-08,130.9795265,3.36E-07,0.00033625,118280,201637.1782,0.000517642,0.517641657,2,3,3.5,9070,4114
