DateTime,Latitude [deg],Longitude [deg],Altitude [m],GPS Speed [km.h-1],Vehicle Speed [km.h-1],Engine Speed [rpm],Acceleration [m.s-2],Fuel Rate [l.h-1],Intake Air Temperature [c],Mass Air Flow Rate [g.s-1],Intake Manifold Absolute Pressure [kpa],Barometric Pressure [kpa],Phi,Ambient Air Temperature [c],Total Fuel Economy [L/100km],Trip Fuel [L],PM Conc. [µg.m-3],PN Conc. [#.cm-3],NO2 [v],NO2 Conc. [ppm],NO [v],NO Conc. [ppm],CO2 [v],CO2 Conc. [%],Temperature [c],Slope [%],Fuel Rate1 [g.s-1],Fuel Rate2 [g.s-1],PM Conc. [mg.m-3],PM Rate [kg.s-1],PM Rate [g.s-1],NO2 Conc. [mg.m-3],NO2 Rate [kg.s-1],NO2 Rate [g.s-1],NO Conc. [mg.m-3],NO Rate [kg.s-1],NO Rate [g.s-1],CO2 Conc. [ppm],CO2 Conc. [mg.m-3],CO2 Rate [kg.s-1],CO2 Rate [g.s-1],VehicleAge,VehicleSize,EngineSize,VehicleWeight,VehicleWeightKG 
7/8/2024 9:53,45.50565,-73.575874,24.6,0.000596123,0,587.5,-1.05E-15,2.1797926,39,8.81884605,0,101,0.995344694,25.1,36.92837,1.867437,0,0,0.003079,0.3876,0.080057,213.8832,1.857006,14.7159,37.249,0,0.434747524,0.597128682,0,0,0,0.698477094,4.76E-09,4.76E-06,251.3962733,1.71E-06,0.001714769,147159,253661.3873,0.001730219,1.730219447,2,3,4.3,8598,3900
7/8/2024 9:53,45.50570693,-73.57606984,24.6,59.61283126,1,612.25,0.10310167,2.2030883,39,8.913094096,0,101,0.995344694,25.1,36.941948,1.8682617,0,0,0.004251,0.5352,0.108189,289.0414,1.853392,14.6873,37.298,0,0.439393722,0.603510266,0,0,0,0.964308331,6.65E-09,6.65E-06,339.682856,2.34E-06,0.002341732,146873,253128.4239,0.001745036,1.745036322,2,3,4.3,8598,3900
7/8/2024 9:53,45.50593462,-73.57685318,24.6,510.0163856,4,1052.25,0.41534144,4.4993587,39,18.20317754,0,101,0.995344694,25.1,36.964046,1.8699275,0,0,0.003079,0.3876,0.100081,267.3812,1.851634,14.6734,37.307,0,0.897372096,1.232546679,0,0,0,0.698346541,9.83E-09,9.83E-06,314.2185701,4.42E-06,0.00442399,146734,252881.5296,0.003560405,3.560404811,2,3,4.3,8598,3900
7/8/2024 9:53,45.50616232,-73.57763653,24.6,619.9678416,4,1052.25,0.41534144,4.4993587,39,18.20317754,0,101,0.995344694,25.1,36.964046,1.8699275,0,0,0.003762,0.4737,0.08416,224.8438,1.853587,14.6888,37.257,0,0.897372096,1.232546679,0,0,0,0.853612147,1.20E-08,1.20E-05,264.2724435,3.72E-06,0.003720781,146888,253187.7297,0.003564716,3.564715906,2,3,4.3,8598,3900
7/8/2024 9:53,45.5066746,-73.57939908,24.6,798.804547,9,1650,0.92982405,8.329803,39,33.70010995,0,101,0.995344694,25.1,36.995586,1.8725628,0,0,0.003469,0.4368,0.094172,251.5928,1.85222,14.678,37.29,0,1.661332932,2.281852083,0,0,0,0.787034265,2.05E-08,2.05E-05,295.6807027,7.71E-06,0.007707071,146780,252974.6651,0.006593916,6.593916025,2,3,4.3,8598,3900
7/8/2024 9:53,45.50769909,-73.58292428,24.6,977.6412524,18,1662.5,1.2250351,10.123556,39,40.95714512,0,101,0.995344694,25.1,37.03447,1.8783414,0,0,0.004641,0.5844,0.117762,314.6161,1.853978,14.6919,37.323,0,2.019087002,2.773229733,0,0,0,1.052870682,3.34E-08,3.34E-05,369.7085809,1.17E-05,0.011711817,146919,253187.304,0.008020596,8.02059645,2,3,4.3,8598,3900
7/8/2024 9:53,45.50872347,-73.5864496,24.6,1162.439181,18,1662.5,1.2250351,10.123556,39,40.95714512,0,101,0.995344694,25.1,37.03447,1.8783414,0,0,0.004739,0.5967,0.129141,345.0186,1.853099,14.685,37.315,0,2.019087002,2.773229733,0,0,0,1.075058406,3.41E-08,3.41E-05,405.4453203,1.28E-05,0.012843903,146850,253074.9196,0.008017036,8.017036281,2,3,4.3,8598,3900
7/8/2024 9:53,45.51003224,-73.59095437,24.6,1329.35344,23,1868.25,1.1507969,9.205049,39,37.24111643,0,101,0.995344694,25.1,37.038498,1.8815702,0,0,0.004446,0.5598,0.134074,358.1973,1.85476,14.6981,37.282,0,1.835895884,2.521615485,0,0,0,1.008683931,2.91E-08,2.91E-05,420.9769122,1.21E-05,0.012125957,146981,253327.6191,0.007296932,7.296931981,2,3,4.3,8598,3900
7/8/2024 9:53,45.5115684,-73.59624284,24.6,1502.228922,27,1459,0.9525454,7.298146,39,29.52630724,0,101,0.995344694,25.1,37.019115,1.884355,0,0,0.004544,0.5721,0.165527,442.2283,1.853783,14.6904,37.282,0,1.455574674,1.999241717,0,0,0,1.030846869,2.35E-08,2.35E-05,519.7356436,1.19E-05,0.011869344,146904,253194.9065,0.005782281,5.78228061,2,3,4.3,8598,3900
7/8/2024 9:53,45.51327495,-73.60211925,24.6,1449.534113,30,1523.5,0.8087535,3.7139676,39,15.02569946,0,101,0.995344694,25.1,36.976933,1.8854213,0,0,0.004739,0.5967,0.138079,368.8969,1.855541,14.7043,37.298,0,0.740730205,1.017397975,0,0,0,1.075117304,1.25E-08,1.25E-05,433.5294271,5.04E-06,0.00503835,147043,253421.4106,0.002945188,2.9451883,2,3,4.3,8598,3900
